date,meeting_date,arouba_score,arouba_pos,arouba_neg
2019-07-10,2019-06-19,0.0016304347826086956,0.010869565217391304,0.002717391304347826
2019-08-21,2019-07-31,0.0024096385542168677,0.00963855421686747,0.0
2019-10-09,2019-09-18,0.0016666675,0.0125,0.0025
2019-11-20,2019-10-30,0.0016666666666666666,0.011111111111111112,0.002777777777777778
2020-01-01,2019-12-11,0.0018575851393188853,0.01238390092879257,0.0030959752321981426
2020-02-19,2020-01-29,0.0015479876160990713,0.009287925696594427,0.0030959752321981426
2020-03-24,2020-03-03,0.0,0.02127659574468085,0.02127659574468085
2020-04-05,2020-03-15,0.00041897150997151,0.01566951566951567,0.008547008547008548
2020-05-20,2020-04-29,-0.000153610599078341,0.016129032258064516,0.018433179723502304
2020-07-01,2020-06-10,0.0003269038901601831,0.018306636155606407,0.013729977116704805
2020-08-19,2020-07-29,0.00031191484716157206,0.017467248908296942,0.013100436681222707
2020-10-07,2020-09-16,0.0005111162790697674,0.016100178890876567,0.008944543828264758
2020-11-26,2020-11-05,-0.00019098529411764705,0.01050420168067227,0.012605042016806723
2021-01-06,2020-12-16,0.0001569857142857143,0.014285714285714285,0.012244897959183673
2021-02-17,2021-01-27,0.0,0.01609657947686117,0.01609657947686117
2021-04-07,2021-03-17,0.000290359756097561,0.016260162601626018,0.012195121951219513
2021-05-19,2021-04-28,0.0007684426229508197,0.022540983606557378,0.010245901639344262
2021-07-07,2021-06-16,0.000847253086419753,0.024691358024691357,0.0102880658436214
2021-08-18,2021-07-28,0.001,0.024,0.008
2021-10-13,2021-09-22,0.000858,0.025096525096525095,0.009652509652509652
2021-11-24,2021-11-03,0.00035498722044728436,0.01757188498402556,0.011182108626198083
2022-01-05,2021-12-15,0.0005518161350844277,0.020637898686679174,0.01125703564727955
2022-02-16,2022-01-26,0.0005221018099547511,0.01809954751131222,0.011312217194570135
2022-04-06,2022-03-16,0.000925925,0.016666666666666666,0.008333333333333333
2022-05-25,2022-05-04,-0.00023250383631713556,0.01278772378516624,0.015345268542199489
2022-07-06,2022-06-15,-0.0006578947368421052,0.007894736842105263,0.013157894736842105
2022-08-17,2022-07-27,-0.00043956,0.009230769230769232,0.012307692307692308
2022-10-12,2022-09-21,-0.0004382116564417178,0.009202453987730062,0.012269938650306749
2022-11-23,2022-11-02,-0.0006297229219143577,0.007556675062972292,0.012594458438287154
2023-01-04,2022-12-14,-0.0006297229219143577,0.007556675062972292,0.012594458438287154
2023-02-22,2023-02-01,-0.0007042253521126761,0.008450704225352112,0.014084507042253521
2023-04-12,2023-03-22,-0.0008613255813953488,0.002583979328165375,0.00516795865633075
2023-05-24,2023-05-03,0.0,0.0056657223796034,0.0056657223796034
2023-07-05,2023-06-14,0.0,0.005509641873278237,0.005509641873278237
2023-08-16,2023-07-26,0.0,0.005633802816901409,0.005633802816901409
2023-10-11,2023-09-20,-0.0005555555555555556,0.005555555555555556,0.008333333333333333
2023-11-22,2023-11-01,0.0,0.00546448087431694,0.00546448087431694
2024-01-03,2023-12-13,-0.0005305039787798409,0.005305039787798408,0.007957559681697613
2024-02-21,2024-01-31,0.0009363286516853932,0.016853932584269662,0.008426966292134831
2024-04-10,2024-03-20,0.001142857142857143,0.02,0.008571428571428572
2024-05-22,2024-05-01,0.0007788154205607477,0.018691588785046728,0.009345794392523364
2024-07-03,2024-06-12,0.0012487499999999999,0.02197802197802198,0.008241758241758242
2024-08-21,2024-07-31,0.0014581522309711288,0.01837270341207349,0.005249343832020997
2024-10-09,2024-09-18,0.0007215,0.018518518518518517,0.010582010582010581
2024-11-28,2024-11-07,0.0,0.008823529411764706,0.008823529411764706
2025-01-08,2024-12-18,0.0,0.008174386920980926,0.008174386920980926
2025-02-19,2025-01-29,0.0006097560975609756,0.009146341463414634,0.006097560975609756
2025-04-09,2025-03-19,0.0,0.00516795865633075,0.00516795865633075
2025-05-28,2025-05-07,0.0,0.005813953488372093,0.005813953488372093
2025-07-09,2025-06-18,-0.0010515236593059937,0.0031545741324921135,0.006309148264984227
2025-08-20,2025-07-30,-0.0009606138328530259,0.002881844380403458,0.005763688760806916
2025-10-08,2025-09-17,-0.0009337058823529411,0.0056022408963585435,0.011204481792717087
2025-11-19,2025-10-29,-0.0005154639175257732,0.005154639175257732,0.007731958762886598
2025-12-31,2025-12-10,-0.0010504191176470587,0.004901960784313725,0.012254901960784314
