date,meeting_date,gardner_inf,gardner_labor,gardner_out,gardner_fin,gardner_mp,gardner_total
2019-01-30,2019-01-30,-0.3383465984966607,0.1394381941966593,-1.822835120179626,0.52289632652593,-0.9331001646478262,-1.0409042360976142
2019-03-20,2019-03-20,-2.3532140517421314,0.09035161443936442,-0.5865509955572263,0.5178166076454532,-0.9197708879218419,-1.3201474780890667
2019-05-01,2019-05-01,-2.318348884167447,0.16366786788746543,-0.557782393515662,0.5128825892518786,-0.9069997383929107,-1.282095785033645
2019-06-19,2019-06-19,-1.5916847610549654,0.21371507774290874,-0.5365694677469928,0.5080874201607787,-0.894748740103056,-0.9526341423019518
2019-07-31,2019-07-31,-2.0922876089287734,0.08534482888921827,-0.5704972425676645,0.5034246926809753,-0.8829834420615392,-1.2549513841195514
2019-09-18,2019-09-18,-2.0571523690969733,0.13097683275710034,0.6642721215913859,0.49888840632617826,-0.8716725082903017,-0.6565426653691153
2019-10-30,2019-10-30,-1.9483111104883515,0.09250951048260064,0.02445342179691183,0.494472935094348,-0.8607873646808079,-0.9461064246603149
2019-12-11,2019-12-11,-1.9820940001276448,0.20137371118242828,0.09126785931051724,0.49017299790723606,-0.8503018935864582,-0.9024171860379954
2020-01-29,2020-01-29,-1.9193253597218807,0.20356741486222857,0.09285894221438981,0.4859836318553733,-0.8401921687075464,-0.8900923918889039
2020-03-03,2020-03-03,-0.06715960764607788,-1.9107878593135126,-0.27017783729347533,0.48190016793896545,-0.8304362241334144,-1.0458967224327251
2020-03-15,2020-03-15,-0.8372554199609449,-0.07910203205354896,0.045440549760948815,2.5552033375836944,-0.8210138524597358,-0.3169747251185496
2020-04-29,2020-04-29,-1.5321282177128472,-1.2948357376126671,-3.8878689825464323,0.428376687974456,-0.8119064277517849,-3.172380021385129
2020-06-10,2020-06-10,-1.4938145894195267,-1.2742155138456157,-2.5361649546881346,0.4250671277031752,-0.8030967498188035,-2.493888077484326
2020-07-29,2020-07-29,-1.429169816362046,-1.2658107621071957,-2.386465773063207,0.4218332709510447,-0.7945689068324373,-2.3563536262576457
2020-09-16,2020-09-16,-0.4208926736470449,-0.3069244620004637,-1.3477478556892908,0.41867226996906814,-0.7863081537888471,-1.0135378009988507
2020-11-05,2020-11-05,-1.3766789190975859,-0.7190688312832889,-2.672013846875179,0.4155814249697682,-0.7783008046992881,-2.227985754216189
2020-12-16,2020-12-16,-0.879731749706292,-0.19431620024055754,-2.5186293078830717,0.4125581743763497,-0.7705341367132206,-1.7343610825272235
2021-01-27,2021-01-27,-0.8637233707439953,-0.7375617860715387,-2.3980690307014347,0.40960008584663915,-0.7629963046437642,-1.8836090110411674
2021-03-17,2021-03-17,-0.40628331635540205,0.3493846011531508,-2.3111329925557524,0.40670484800002704,-0.7556762645873468,-1.2556549522469835
2021-04-28,2021-04-28,0.5088387944117214,0.3559151039606769,-0.7010422066458312,0.40387026278320975,-0.748563705515612,-0.07472383264801094
2021-06-16,2021-06-16,0.5059980553768828,0.3580481730760193,0.07471294053920445,0.4010942384172014,-0.7416489878743932,0.3183437269095644
2021-07-28,2021-07-28,0.49574102732196357,0.324585545571831,0.06331557627756494,0.3983747828739902,-0.7349230883569225,0.2968388372397034
2021-09-22,2021-09-22,0.4841202691127565,0.28419733099218764,0.049440035195996636,0.39570999783643,-0.7283775501306256,0.2710017300312739
2021-11-03,2021-11-03,0.029088281684650018,0.0874831377044956,1.0151684519866344,0.39309807309959705,-0.7220044378921842,0.49699386194986905
2021-12-15,2021-12-15,0.4766980062100102,0.7853971580740954,0.4006995936948216,0.39053728137594995,0.7831045552857917,0.8166341138274598
2022-01-26,2022-01-26,0.5177570467531462,1.0415751701244886,0.5091754588111824,0.38802597347029566,0.9240955824930681,0.9969727005742436
2022-03-16,2022-03-16,2.2181146896915402,0.697803590521182,-0.7376582228340709,0.38556257379382586,-0.7371334105501121,0.749021323786396
2022-05-04,2022-05-04,2.5771444247630586,-1.2913324417583019,-1.615224946830654,0.38314557618939843,-0.7309139341705061,-0.22668626623732493
2022-06-15,2022-06-15,2.0019559090039984,-1.8963213277124102,-0.7077543111468168,0.3807735400428464,-0.7248497814955229,-0.2124249187851255
2022-07-27,2022-07-27,2.113120066848413,-1.8503889892086043,-1.1841849112518785,0.3784450866574199,-0.7189345813639898,-0.38404567339146556
2022-09-21,2022-09-21,2.0499647827719585,-1.8076478891825911,-2.609519850154076,0.37615889587056356,-0.7131623229633587,-1.128336418699214
2022-11-02,2022-11-02,2.7445130886929707,-1.767744768280258,-1.4860114465413585,0.373913702894102,-0.7075273300270116,-0.21595733808203613
2022-12-14,2022-12-14,2.6281196243869362,-1.7303787923188096,-1.4614438738015463,0.3717082953605943,-0.702024237255064,-0.21478879709737503
