date,meeting_date,gardner_inf,gardner_labor,gardner_out,gardner_fin,gardner_mp,gardner_total
2020-04-29,2020-04-29,-1.538111168063108,-0.27558195933506674,-1.6762917299481241,0.4109707975920475,-0.31287064122193053,-1.8618669524148266
2020-06-10,2020-06-10,-1.5186099111990363,-0.2763855201959311,-1.054864121911974,0.409546136635469,-0.31185229452398916,-1.4556321657716789
2020-07-29,2020-07-29,-1.475758905110427,-0.2868487867383653,-1.0274207711936711,0.4081362037696414,-0.3108438332439593,-1.4203818267704773
2020-09-16,2020-09-16,-0.6423927780245275,0.5313172618744003,-0.4102579526381064,0.40674074676898203,-0.3098450983885972,-0.3270041123926845
2020-11-05,2020-11-05,-1.4382877548561932,0.1697327887291054,-1.2912385964336788,0.40535951941794085,-0.3088559345235677,-1.392049973367066
2020-12-16,2020-12-16,-1.0312629033327343,0.6187469704732311,-1.264731142339371,0.40399228132802467,-0.3078761896716276,-1.0133946614665321
2021-01-27,2021-01-27,-1.0197722352715612,0.145762755355462,-1.2472769770293521,0.40263879776158673,-0.3069057152143482,-1.1793721381693951
2021-03-17,2021-03-17,-0.6408434852809571,1.078642330393815,-1.2438354052720781,0.4012988394620887,-0.3059443657972313,-0.6457847276808071
2021-04-28,2021-04-28,0.11813497836037162,1.0796194228218807,-0.11442061007429526,0.3999721824905556,-0.3049919992380835,0.4204060850531328
2021-06-16,2021-06-16,0.1185805306680653,1.0768435334374225,0.45116449321124846,0.3986586080679581,-0.3040484764385151,0.7771823288591734
2021-07-28,2021-07-28,0.11283586767349436,1.0438759503296131,0.441615316438665,0.3973579024232699,-0.30311366129843914,0.755993895065327
2021-09-22,2021-09-22,0.10587254585183938,1.0054004464818431,0.43028709298462114,0.39606985664696076,-0.3021874206334513,0.7309782323584529
2021-11-03,2021-11-03,-0.2663685773656646,0.8359758032830488,1.1307716778994967,0.3947942665496961,-0.3012696240949767,0.9329450072407764
2021-12-15,2021-12-15,0.10202872738369347,1.4159355975980068,0.6859094679379448,0.3935309325260259,1.3394772449044385,1.2180700796481705
2022-01-26,2022-01-26,0.13807389723884522,1.6232569161803383,0.7635145639204685,0.39227965942285603,1.490443817552535,1.37784358945478
2022-03-16,2022-03-16,1.532279697295562,1.3322736261069303,-0.13686946579045398,0.3910402564125059,-0.314233614549886,1.1555173973500454
2022-05-04,2022-05-04,1.8756540305193727,-0.31295942154874007,-0.7742563823060576,0.38981253687016226,-0.3132936284483757,0.2863321007912857
2022-06-15,2022-06-15,1.4501789017855908,-0.8292012055419558,-0.13242829461821876,0.3885963182555529,-0.3123620324526918,0.29699904606870586
2022-07-27,2022-07-27,1.5795063780895315,-0.8254284520037243,-0.4833407419192756,0.3873914219986673,-0.31143870242458843,0.1433209412770226
2022-09-21,2022-09-21,1.5618845517081024,-0.8217068186984856,-1.5355868525875735,0.38619767338936345,-0.31052351678325885,-0.515997486683887
2022-11-02,2022-11-02,2.2119632168484467,-0.8180351605011137,-0.7554215964502405,0.38501490147070433,-0.309616356437964,0.28179133985832533
2022-12-14,2022-12-14,2.1777965994391875,-0.8144123678951017,-0.7522735876646427,0.38384293893587634,-0.3087171047228186,0.28098526088679165
2023-02-01,2023-02-01,1.4177775984217786,-0.8108373655611728,-0.7859262054636337,0.3826816220285482,-0.30782564733365314,-0.09667582249965392
2023-03-22,2023-03-22,0.917450414984593,0.23795326161384975,-0.7540020311703671,0.38153079044653637,-0.30694187226687414,0.08867530148170094
2023-05-03,2023-05-03,0.5367305169279789,-0.81057037883282,0.5704408059131133,0.3803902872486464,-0.3060656697602495,0.33062266973726095
2023-06-14,2023-06-14,0.5227693221278492,-0.8070808512853018,0.8928828365098137,0.3792599587645681,-0.30519693223554506,0.5285372078427405
2023-07-26,2023-07-26,0.5307592976274219,-0.8036360801934572,0.9000269855127031,0.37813965450770765,-0.30433555424294784,0.5386886521078625
2023-09-20,2023-09-20,0.5228926218806534,-0.8002351161109696,0.8887331670841963,0.3770292270908421,-0.303481432407207,0.5294050956513533
2023-11-01,2023-11-01,0.5140017183143005,-1.8785301689876228,0.8763273121786184,0.37592853214449073,-0.3026344653754334,0.09666384460889098
2023-12-13,2023-12-13,0.49959697670853914,-1.8411478717192329,0.8576141514177457,0.37483742823789995,-0.3017945537664949,0.08703450532608258
2024-01-31,2024-01-31,0.9613165323796907,-1.8515836240578893,0.20643765306718304,0.3737557768025426,-0.30096160012195144,-0.11000613815586144
2024-03-20,2024-03-20,0.9679486485546073,-0.7543368542847396,0.20880542471289795,0.3726834420580384,-0.3001355088584755,0.32906705250290796
2024-05-01,2024-05-01,0.8356289312839651,-0.751369826746726,0.17530372545310696,0.3716202909404052,-0.2993161862217034,0.244275737589251
2024-06-12,2024-06-12,0.49985452674098346,-0.748437589856265,0.2011823741909292,0.37056619303255545,-0.2985035402414677,0.09635011691508055
2024-07-31,2024-07-31,0.4785762424104199,-0.7455394683915909,0.1930048463129372,0.36952102049695384,-0.2976974806883625,0.08148977787032455
2024-09-18,2024-09-18,0.48051485134928595,-0.7426748053449985,0.19382791188344387,0.36848464801035835,-0.29689791903159435,0.08380136062981343
