,inter_sent_economic_activity_x_gdp,inter_sent_financial_conditions_x_vix,inter_sent_labor_market_x_unemployment_gap,inter_sent_monetary_policy_x_implied_ffr,inter_sent_inflation_x_inflation_dev_from_target,inter_sent_macro_x_cfnai
124,-121221.10400653534,-351.0417433200233,-1.6375128358669504,27.357352582619935,21.36679033435567,-0.4119796082505411
125,-4308.515340397121,-372.55601619443684,3.984248604536464,54.27106948846193,37.576645036429696,-0.659167373200866
126,-172379.20090272313,-276.2298621362441,-1.8475269773351577,56.221296711042996,50.03712264702739,-0.0
127,-162145.57177384704,-387.5702240942244,-0.21544705847031698,67.35263128484718,50.82063014266267,2.342420716899946
128,-358858.2338521893,-131.8781825733352,4.978190394905086,112.63904326077778,40.54638963618157,1.7145855883537204
129,27170.459375701776,-2.5547893696549235,-3.0587469058396795,101.13768690270274,16.226623702129512,1.1556848576520955
130,-319538.44140856183,-642.6726597549272,-7.859903125952594,99.10300007147967,17.923111705694197,0.9250075990174085
131,-268010.610117273,-376.6889391132515,-1.7827606832657001,61.948928275555936,9.605811323743419,0.13792291841681742
132,-324529.3133994285,-341.2320817432774,4.062635348117807,82.39252570514233,18.7887869176594,0.5635188001026052
133,-265611.90791094326,-371.67316330456293,-3.6910271180463505,51.4556928354411,3.4683500298048657,0.07906569608109207
134,109741.45754849547,-37.44103738708944,-0.7442851277197352,56.60540093762737,5.596702897280263,-0.0182459298648674
135,292088.0913380832,-515.3385331933185,-7.089592363979078,33.10820391206738,20.73364747708057,-0.7071321242971594
136,-119854.1626761082,-171.59180992233655,-0.0,26.640975058850753,4.794660635978577,0.6968161819634204
137,-94786.52545544336,-144.31251899060243,-5.263467660851781,1.0661814044104998,-3.641541707239789,2.0586471262630375
138,-133214.29331249194,-539.0565714225489,0.363323136627866,-19.86682866505506,0.7246416511318906,0.4284587925805629
139,-75143.71640432217,-223.65468646455926,-2.2235315000068114,40.556221474915034,1.7306310117548018,-0.8710202274542755
140,273862.1693480129,-97.95867840767598,4.70741743738823,17.46749244841461,0.8893928870175418,1.808610844702857
141,-193238.60928414707,-385.92332184288676,2.412591301684139,-6.34196723836165,-1.1274060497945522,2.7390467678676687
142,-129094.5560185598,-159.7917220837225,3.0438929390992957,2.8182506191778245,-0.4591863727702089,-0.12514170151652462
143,-25877.24091463601,-372.99524449899957,2.372028426520949,-67.33489871610001,-2.6410186163733265,-0.09887510598012987
144,187067.5396531344,-198.3457829034602,-0.5404964809496308,-27.404062306636852,-6.402916279699019,-0.3431078543771729
145,187324.48653090507,-167.0199978299988,-0.13395441965672258,-34.45342501397103,-0.9947799929876173,-0.2157615543388356
146,245583.0486544263,-529.3524434700834,-1.7608233097791404,14.29098905395921,0.22623579192397741,0.5064511680831816
147,-98801.38470111112,-362.79523297698177,0.8244321112804651,-43.3512762398347,-0.16930311351530686,1.0809343926577801
148,-284535.4053791016,-211.25898686380478,0.552154752872779,-48.971506036289476,-0.2526235513717611,0.4299061790333207
149,-502657.27003856143,-163.13299966590645,1.2519928264989328,-15.81161404990732,1.612624561183442,0.0
150,-425915.6651351314,-5.668286735714723,0.3705840110413137,-18.321199461776416,-1.5865114325805445,0.5598473540115602
151,-178727.701039839,-224.06346259694922,0.3590754110299861,-38.12865399158309,-1.1110985121114685,3.8168232854043045
152,-121144.63351691075,-423.9272845444716,-1.3741174319904048,-69.62586498010944,-3.875598383002499,-0.14155496613885285
