date,meeting_date,doc_type,sharpe_positive,sharpe_negative,sharpe_net,sharpe_consensus
2021-07-28,2021-07-28,press_conferences,0.009014879982621918,0.0005430650591940915,0.008471814923427827,9.627062412986167e-05
2021-09-22,2021-09-22,press_conferences,0.00955740129707589,0.0009102286949596086,0.008647172602116282,9.39910065447422e-05
2021-11-03,2021-11-03,press_conferences,0.007979296959240888,0.0010782833728703904,0.006901013586370498,8.215492364726783e-05
2021-12-15,2021-12-15,press_conferences,0.006273894716204293,0.0004901480247034605,0.005783746691500833,8.382241581885266e-05
2022-01-26,2022-01-26,press_conferences,0.007344075413789323,0.0010961306587745259,0.006247944755014798,8.114213967551686e-05
2022-03-16,2022-03-16,press_conferences,0.008460043443466332,0.0012575740253801303,0.007202469418086201,8.47349343304259e-05
2022-05-04,2022-05-04,press_conferences,0.008972058446552167,0.002563445270443476,0.00640861317610869,7.120681306787434e-05
2022-06-15,2022-06-15,press_conferences,0.007803912947900638,0.0016487140030775995,0.006155198944823038,7.157208075375626e-05
2022-07-27,2022-07-27,press_conferences,0.005696474634565778,0.00408426483233018,0.0016122098022355977,1.7716591233358215e-05
2022-09-21,2022-09-21,press_conferences,0.009725400457665904,0.002431350114416476,0.007294050343249428,8.581235697940503e-05
2022-11-02,2022-11-02,press_conferences,0.005721889554224884,0.0013306719893546241,0.004391217564870259,8.285316160132565e-05
2022-12-14,2022-12-14,press_conferences,0.009042553191489361,0.001728723404255319,0.007313829787234043,9.029419490412398e-05
2023-02-01,2023-02-01,press_conferences,0.008111702127659574,0.0013297872340425532,0.0067819148936170215,9.551992807911298e-05
2023-03-22,2023-03-22,press_conferences,0.0053285968028419185,0.0008197841235141412,0.004508812679327777,0.00010019583731839504
2023-05-03,2023-05-03,press_conferences,0.005418422636965683,0.0021673690547862733,0.00325105358217941,5.160402511395889e-05
2023-06-14,2023-06-14,press_conferences,0.005420692905962762,0.0008248880509073768,0.004595804855055385,8.67132991519884e-05
2023-07-26,2023-07-26,press_conferences,0.00876798561151079,0.0015737410071942446,0.007194244604316547,7.819831091648421e-05
2023-09-20,2023-09-20,press_conferences,0.006850059802109384,0.0014135044036098728,0.00543655539849951,7.153362366446725e-05
2023-11-01,2023-11-01,press_conferences,0.007914659325533379,0.0017205781142463868,0.006194081211286993,7.373906203913087e-05
2023-12-13,2023-12-13,press_conferences,0.00868763985783862,0.0009214163485586416,0.007766223509279979,0.00010638662341479423
2024-01-31,2024-01-31,press_conferences,0.008457142857142858,0.0006857142857142857,0.0077714285714285715,9.714285714285714e-05
2024-03-20,2024-03-20,press_conferences,0.0081426909654905,0.0,0.0081426909654905,0.00012924906294429367
2024-05-01,2024-05-01,press_conferences,0.00849514563106796,0.0013349514563106796,0.0071601941747572815,8.839745894762077e-05
2024-06-12,2024-06-12,press_conferences,0.010532150776053215,0.0004434589800443459,0.010088691796008869,0.00010190597773746333
2024-07-31,2024-07-31,press_conferences,0.00985281595912906,0.0007298382191947452,0.009122977739934314,0.00010486181310269326
2024-09-18,2024-09-18,press_conferences,0.008541938545497686,0.0013050183888954799,0.007236920156602207,8.719180911568924e-05
2024-11-07,2024-11-07,press_conferences,0.007954228300307006,0.0006977393245883338,0.007256488975718672,0.000117040144769656
2024-12-18,2024-12-18,press_conferences,0.013450984612073605,0.0011836866458624772,0.012267297966211127,9.02007203397877e-05
2025-01-29,2025-01-29,press_conferences,0.009877977919814061,0.0008134805345729227,0.009064497385241139,9.852714549175151e-05
2025-03-19,2025-03-19,press_conferences,0.007814269535673839,0.0013590033975084937,0.006455266138165346,7.969464368105365e-05
2025-05-07,2025-05-07,press_conferences,0.007628965851295713,0.0019375151368370065,0.005691450714458706,7.204367992985705e-05
2025-06-18,2025-06-18,press_conferences,0.009185480301018149,0.0006640106241699867,0.008521469676848163,9.574685030166475e-05
2025-07-30,2025-07-30,press_conferences,0.007333682556312206,0.00026191723415400735,0.007071765322158198,0.00012192698831307237
2025-09-17,2025-09-17,press_conferences,0.006361323155216285,0.001040943789035392,0.005320379366180893,8.313092759657645e-05
2025-10-29,2025-10-29,press_conferences,0.007637812707549259,0.00044277175116227583,0.007195040956386982,9.856220488201346e-05
2025-12-10,2025-12-10,press_conferences,0.006301558203483043,0.0010311640696608615,0.005270394133822181,8.234990834097158e-05
