date,meeting_date,doc_type,sharpe_positive,sharpe_negative,sharpe_net,sharpe_consensus
2013-09-18,2013-09-18,statements,2.8837628392888073,-0.43783149209786104,2.882011931582915,0.613852803427609
2013-10-30,2013-10-30,statements,2.4619623941589097,-0.43570327782962054,2.4686069750650756,0.6104029381548488
2013-12-18,2013-12-18,statements,2.083414152943238,-0.43360584306741734,2.0976641401497265,0.6070107140775153
2014-01-29,2014-01-29,statements,2.0393899390739763,-0.4315384521329035,2.052858590880845,0.6036745414698994
2014-03-19,2014-03-19,statements,2.602052566033259,1.487912078363899,2.304789258614314,0.2202423361295171
2014-04-30,2014-04-30,statements,2.524321117734245,1.4690900330740624,2.2484177165653345,0.2193310829839664
2014-06-18,2014-06-18,statements,2.4531715314313005,-0.44875243941168363,2.480578346352302,0.6014876177582956
2014-07-30,2014-07-30,statements,2.1039466658961685,-0.4466559168340833,2.1341438057449147,0.5983003821473971
2014-09-17,2014-09-17,statements,2.060511540719385,-0.4445885474200976,2.089076006492395,0.5951633820649499
2014-10-29,2014-10-29,statements,1.4663313314956294,-0.4425496609750706,1.5031814277075926,0.5920753098177727
2014-12-17,2014-12-17,statements,1.724301858172721,-0.44053860869662864,1.7551257716448891,0.5890349049219089
2015-01-28,2015-01-28,statements,0.8783204827271187,-0.4385547623040729,0.9231220133430545,0.5860409519324231
2015-03-18,2015-03-18,statements,0.5988089741756971,-0.43659751321071105,0.6481633645694188,0.5830922783939472
2015-04-29,2015-04-29,statements,0.8701322349955696,-0.434666271736649,0.9138852486011472,0.580187752904113
2015-06-17,2015-06-17,statements,1.1390909933402817,-0.4327604663597236,1.1770111998559527,0.5773262832825949
2015-07-29,2015-07-29,statements,1.1295112058440544,-0.4308795430024114,1.1667366329900362,0.5745068148390196
2015-09-17,2015-09-17,statements,0.8461281732400964,-0.4290229643526869,0.8881311807636135,0.5717283287334932
2015-10-28,2015-10-28,statements,0.8408849802324972,-0.42719020921693646,0.8823943577769876,0.5689898404239512
2015-12-16,2015-12-16,statements,0.561110340599417,-0.42538077190315515,0.6077373272230071,0.566290398194941
2016-01-27,2016-01-27,statements,-0.2674435566082348,-0.42359416163276287,-0.2041599222316697,0.5636290817628433
2016-03-16,2016-03-16,statements,-0.2664322313007668,-0.42182990197948456,-0.20340957334061766,0.5610050009528771
2016-04-27,2016-04-27,statements,-0.26543229883252645,-0.42008753033383406,-0.20266743986505656,0.5584172944435603
2016-06-15,2016-06-15,statements,0.2916656766038572,-0.41836659739183124,0.34290572762212557,0.5558651285746026
2016-07-27,2016-07-27,statements,-0.26732612141027035,-0.4166666666666668,-0.20494857025382282,0.5533476962144729
2016-09-21,2016-09-21,statements,0.01351015480647973,-0.4149873140221066,0.069962810023569,0.5508642156841399
2016-11-02,2016-11-02,statements,0.013464119377572017,-0.413328127226501,0.0697232809506217,0.5484139297337275
2016-12-14,2016-12-14,statements,-0.5501606044518088,-0.4116887055263312,-0.48264735659058705,0.5459961045690302
2017-02-01,2017-02-01,statements,-0.5477478413827932,-0.4100686592382892,-0.4806444563331701,0.5436100289250488
2017-03-15,2017-03-15,statements,-0.5453665959437409,-0.40846760935894694,-0.47866631922264447,0.5412550131838755
2017-05-03,2017-05-03,statements,-0.5430161871007974,-0.4068851871911235,-0.47671243863199547,0.5389303885344522
2017-06-14,2017-06-14,statements,-0.5406959542622872,-0.40532103398611397,-0.4747823223390066,0.5366355061718614
2017-07-26,2017-07-26,statements,-0.5384052564960553,-0.4037748006009892,-0.4728754920035947,0.534369736533977
2017-09-20,2017-09-20,statements,-0.25032482654683114,-0.40224614717022084,-0.19059577508749995,0.5321324685734262
2017-11-01,2017-11-01,statements,-0.5361635975572031,-0.40073474279093074,-0.471240615156728,0.5299231090629549
2017-12-13,2017-12-13,statements,-0.5339443616635033,-0.39924026522109973,-0.4693896058455955,0.52774108193239
