date,meeting_date,doc_type,gardner_inf,gardner_labor,gardner_out,gardner_fin,gardner_mp,gardner_total,gardner_inf_consensus,gardner_labor_consensus,gardner_out_consensus,gardner_fin_consensus,gardner_mp_consensus
2020-07-29,2020-07-29,press_conferences,-1.0686520890069063e-06,3.205956267020719e-06,-1.0686520890069063e-06,0.0,0.0,1.0686520890069067e-06,0.00010452597470471412,2.8507084010376577e-05,4.544607595857136e-06,0.0,0.0
2020-09-16,2020-09-16,press_conferences,1.8596542195413462e-06,1.3947406646560096e-05,5.578962658624039e-06,-1.8596542195413462e-06,0.0,1.9526369305184133e-05,9.52653138992093e-06,6.212955254296258e-05,2.0413995835544847e-05,9.52653138992093e-05,0.0
2020-11-05,2020-11-05,press_conferences,-2.7083008800987985e-06,1.3541504400493993e-06,5.416601760197597e-06,0.0,0.0,4.062451320148198e-06,4.0799673602611176e-05,2.447980416156671e-05,1.7485574401119076e-05,0.0,0.0
2020-12-16,2020-12-16,press_conferences,1.0274635725231809e-05,5.1373178626159045e-06,-1.027463572523181e-06,0.0,0.0,1.4384490015324534e-05,4.6283011357850984e-05,5.656812499292899e-05,3.2846008060410375e-06,0.0,0.0
2021-01-27,2021-01-27,press_conferences,1.431139817759284e-05,5.963082573997017e-06,7.15569908879642e-06,-1.1926165147994034e-06,0.0,2.6237563325586878e-05,4.217273954116059e-05,6.247813265357125e-05,2.5952455102252675e-05,0.00011246063877642825,0.0
2021-03-17,2021-03-17,press_conferences,1.0320313565339605e-05,1.2384376278407526e-05,-2.064062713067921e-06,-2.064062713067921e-06,0.0,1.857656441761129e-05,3.1913807189542485e-05,4.084967320261438e-05,6.382761437908497e-06,0.00010212418300653595,0.0
2021-04-28,2021-04-28,press_conferences,1.1936244786368693e-05,1.4106471111163e-05,1.627669743595731e-05,0.0,0.0,4.2319413333489e-05,2.5812507333098674e-05,6.536933675265249e-05,6.886736146182453e-05,0.0,0.0
2021-06-16,2021-06-16,press_conferences,2.0840368084861975e-05,2.2825165045325018e-05,1.1908781762778272e-05,0.0,9.923984802315227e-07,5.656671337319679e-05,3.798807897902515e-05,7.381708127260648e-05,3.730972042582828e-05,0.0,9.949258780220874e-05
2021-07-28,2021-07-28,press_conferences,3.7353966516172183e-05,2.1506829206280954e-05,1.4715198930613285e-05,0.0,0.0,7.357599465306643e-05,6.762696963549063e-05,8.972379238858902e-05,4.8688591513953025e-05,0.0,0.0
2021-09-22,2021-09-22,press_conferences,2.548649407767575e-05,2.0631923777166083e-05,1.5777353476656418e-05,0.0,0.0,6.189577133149826e-05,9.55740129707589e-05,6.239470892868285e-05,0.00011377858686995108,0.0,0.0
2021-11-03,2021-11-03,press_conferences,2.127418657112039e-05,7.837858210412774e-06,1.3436328360707614e-05,0.0,1.1196940300589679e-06,4.366806717229974e-05,5.853538309867833e-05,3.972622952680385e-05,4.9766924901710325e-05,0.0,0.00010782833728703904
2021-12-15,2021-12-15,press_conferences,3.49412453253952e-05,3.105888473368462e-05,2.135298325440818e-05,0.0,9.705901479276445e-07,8.832370346141564e-05,7.352220370551907e-05,6.535306996046138e-05,7.188837695650753e-05,0.0,9.802960494069208e-05
2022-01-26,2022-01-26,press_conferences,2.180454801576858e-05,2.639497917698302e-05,9.180862322428876e-06,-1.1476077903036096e-06,0.0,5.623278172487687e-05,4.083624022885489e-05,0.00010961306587745259,3.9859296682710035e-05,0.00010961306587745259,0.0
2022-03-16,2022-03-16,press_conferences,1.955830853348596e-05,4.0339011350314786e-05,3.6671828500286175e-06,1.2223942833428724e-06,0.0,6.478689701717224e-05,2.9503202941469333e-05,0.00010779205931829688,8.365237419380024e-06,0.00011432491139819366,0.0
2022-05-04,2022-05-04,press_conferences,1.3059711721342805e-05,1.8864028041939607e-05,-5.804316320596802e-06,0.0,0.0,2.611942344268561e-05,2.8135374919501567e-05,6.171257132549109e-05,1.5079089826138094e-05,0.0,0.0
2022-06-15,2022-06-15,press_conferences,1.3828094770494716e-05,1.6132777232243833e-05,-4.609364923498238e-06,0.0,0.0,2.5351507079240314e-05,1.73548842429221e-05,5.129332454019199e-05,1.2212696319093328e-05,0.0,0.0
